method,step,weight_local_A,weight_local_B,weight_local_C,meta_grad_local_A,meta_grad_local_B,meta_grad_local_C,val_meta_loss,val_loss_local_A,val_loss_local_B,val_loss_local_C
dadgp,57,0.3272891342639923,0.3299311101436615,0.3427797555923462,-7.00939999660477e-05,-0.0003940109454561025,0.00046415426186285913,4.2417073249816895,4.241135597229004,4.305901527404785,4.178084850311279
dadgp,58,0.3273157775402069,0.32975053787231445,0.342933714389801,-0.00015364913269877434,0.000873178883921355,-0.0007195572252385318,4.227684497833252,4.239785194396973,4.269400596618652,4.173867702484131
dadgp,59,0.3273537755012512,0.3296370804309845,0.3430091440677643,-7.987126446096227e-05,-0.0005454142228700221,0.0006252584280446172,4.190339088439941,4.19779634475708,4.229835510253906,4.1433844566345215
dadgp,60,0.3274913430213928,0.32964715361595154,0.34286147356033325,-0.0007281192229129374,-0.0012776571093127131,0.002005700720474124,4.19687032699585,4.205257415771484,4.24895715713501,4.136396408081055
dadgp,61,0.32764846086502075,0.32967713475227356,0.3426743745803833,-0.0002349651331314817,-0.00024627381935715675,0.0004813052946701646,4.148453235626221,4.1534013748168945,4.195263862609863,4.096693992614746
dadgp,62,0.3277978301048279,0.32979393005371094,0.3424082398414612,-5.478798357216874e-06,-0.0009352773777209222,0.0009407234028913081,4.1474761962890625,4.146824359893799,4.21101713180542,4.084585666656494
dadgp,63,0.3279353380203247,0.32998862862586975,0.34207603335380554,2.9202587029431015e-05,-0.0009155709994956851,0.0008863704861141741,4.127442836761475,4.124665260314941,4.1872172355651855,4.070446014404297
dadgp,64,0.32858070731163025,0.3295895457267761,0.341829776763916,-0.004264377523213625,0.005514133255928755,-0.0012497168499976397,4.105104446411133,4.098088264465332,4.173223495483398,4.044001579284668
dadgp,65,0.32913321256637573,0.32933831214904785,0.3415284752845764,0.00030612482805736363,-0.001108837779611349,0.0008027133881114423,4.077480316162109,4.073128700256348,4.135361671447754,4.02394962310791
dadgp,66,0.329617977142334,0.32911452651023865,0.34126755595207214,0.00012721111124847084,-2.9841952709830366e-05,-9.734291234053671e-05,4.044987678527832,4.044649124145508,4.085980415344238,4.00433349609375
dadgp,67,0.3300543427467346,0.32889464497566223,0.34105101227760315,1.6976364349829964e-05,0.00017232642858289182,-0.00018935654952656478,4.047308921813965,4.047253608703613,4.091048717498779,4.003624439239502
dadgp,68,0.3305228650569916,0.32855847477912903,0.340918630361557,-0.000606532150413841,0.0013192599872127175,-0.000712727545760572,4.028260707855225,4.031079292297363,4.068918704986572,3.9847843647003174
dadgp,69,0.3309592604637146,0.3281650245189667,0.3408757150173187,-0.00013371945533435792,0.0008830276783555746,-0.0007493364973925054,4.008278846740723,4.0127363204956055,4.0435309410095215,3.9685685634613037
dadgp,70,0.33137303590774536,0.3277466297149658,0.3408803641796112,-0.0001630818733246997,0.0006011791992932558,-0.0004380687605589628,3.985529899597168,3.9910075664520264,4.018916606903076,3.9466652870178223
dadgp,71,0.33175939321517944,0.32734134793281555,0.3408992886543274,-9.316474461229518e-05,0.00024957582354545593,-0.00015638023614883423,3.9675092697143555,3.9723072052001953,3.9979519844055176,3.9322681427001953
dadgp,72,0.3319634199142456,0.3269987106323242,0.34103789925575256,0.001048543374054134,-0.0001222338032675907,-0.0009264246909879148,3.962221145629883,3.969168186187744,4.004408359527588,3.9130866527557373
dadgp,73,0.3321608006954193,0.32667502760887146,0.34116414189338684,-9.689386206446216e-05,0.00012256742047611624,-2.5638735678512603e-05,3.9392971992492676,3.9457993507385254,3.9802017211914062,3.891890287399292
dadgp,74,0.3323812186717987,0.32631251215934753,0.341306209564209,-0.00032877924968488514,0.0006412267102859914,-0.0003124196664430201,3.914353847503662,3.9189324378967285,3.951509952545166,3.872619390487671
dadgp,75,0.33259347081184387,0.32589754462242126,0.34150898456573486,-0.0001344945194432512,0.0008281100308522582,-0.0006936423596926033,3.893892288208008,3.8978004455566406,3.9282593727111816,3.855616807937622
dadgp,76,0.3327673673629761,0.3254529535770416,0.3417797088623047,8.937351958593354e-05,0.0006757020601071417,-0.0007650490151718259,3.8892483711242676,3.894749402999878,3.926795244216919,3.846200704574585
dadgp,77,0.33290886878967285,0.3250492215156555,0.342041939496994,0.00010667010064935312,2.745936762948986e-05,-0.00013412864063866436,3.864474058151245,3.8686606884002686,3.9041748046875,3.8205864429473877
dadgp,78,0.33302778005599976,0.32472172379493713,0.3422505557537079,8.304876973852515e-05,-0.0003546384396031499,0.00027158911689184606,3.853882074356079,3.856712818145752,3.89457106590271,3.8103623390197754
dadgp,79,0.3331319987773895,0.32436150312423706,0.3425064980983734,-1.207428522320697e-05,0.0006041089654900134,-0.0005920066614635289,3.830873727798462,3.8360772132873535,3.86625075340271,3.790292501449585
dadgp,80,0.33323997259140015,0.3240831792354584,0.3426768481731415,-6.575176666956395e-05,-0.00045833640615455806,0.0005240771570242941,3.8196725845336914,3.822805166244507,3.856983184814453,3.7792294025421143
dadgp,81,0.33332595229148865,0.32384824752807617,0.34282585978507996,8.720794721739367e-05,-0.00014833727618679404,6.110128742875531e-05,3.7932724952697754,3.797969102859497,3.8296477794647217,3.75219988822937
dadgp,82,0.33338460326194763,0.3235953450202942,0.34302008152008057,0.00010476687748450786,0.0003875086840707809,-0.0004922482767142355,3.7830097675323486,3.786712408065796,3.8191277980804443,3.7431886196136475
dadgp,83,0.3334280848503113,0.32335346937179565,0.3432183861732483,5.5989192333072424e-05,0.00012583071656990796,-0.00018179220205638558,3.7593865394592285,3.7625210285186768,3.796478271484375,3.7191593647003174
dadgp,84,0.3333721160888672,0.3231106996536255,0.3435172140598297,0.0006116373697295785,0.00028949545230716467,-0.0009011184447444975,3.7446517944335938,3.7438607215881348,3.784447431564331,3.705646514892578
dadgp,85,0.33332961797714233,0.32288089394569397,0.34378954768180847,-5.956921449978836e-05,8.724271901883185e-05,-2.7697633413481526e-05,3.721853017807007,3.7221710681915283,3.7555885314941406,3.6877992153167725
dadgp,86,0.33329567313194275,0.3225906491279602,0.34411364793777466,-7.503187953261659e-05,0.0007429498364217579,-0.0006678900099359453,3.718684196472168,3.7199180126190186,3.758204698562622,3.677928924560547
dadgp,87,0.33325761556625366,0.322332501411438,0.34440991282463074,4.871595956501551e-05,-3.578071482479572e-05,-1.2935861377627589e-05,3.697969436645508,3.6984710693359375,3.737631320953369,3.6578056812286377
dadgp,88,0.3331189453601837,0.322075217962265,0.34480583667755127,0.0006538372253999114,0.0002859729283954948,-0.0009397316607646644,3.6889638900756836,3.69616961479187,3.722731828689575,3.6479904651641846
dadgp,89,0.3330267071723938,0.3218768537044525,0.3450964391231537,-0.00019343938038218766,-0.00032961784745566547,0.000523092458024621,3.682981014251709,3.684950351715088,3.7288033962249756,3.6351890563964844
dadgp,90,0.33296459913253784,0.3217369616031647,0.3452984392642975,-0.00011423835530877113,-0.0003673755854833871,0.00048161347513087094,3.658407211303711,3.662181854248047,3.6978681087493896,3.615171194076538
dadgp,91,0.3329605460166931,0.32158124446868896,0.3454582393169403,-0.00034470055834390223,0.00022140656074043363,0.00012332381447777152,3.64296293258667,3.6437783241271973,3.6879074573516846,3.597203016281128
dadgp,92,0.33285361528396606,0.32127645611763,0.34586989879608154,0.0005593861569650471,0.001516559044830501,-0.002075949450954795,3.6355655193328857,3.6378467082977295,3.6836001873016357,3.585249423980713
dadgp,93,0.33274200558662415,0.3209749758243561,0.3462829887866974,7.76995366322808e-05,0.0002380693331360817,-0.00031570508144795895,3.6024508476257324,3.611252546310425,3.632965087890625,3.5631351470947266
dadgp,94,0.3326822519302368,0.3206390142440796,0.346678763628006,-0.0002915336808655411,0.0005227727815508842,-0.0002312248107045889,3.5960094928741455,3.600154161453247,3.634230852127075,3.553642988204956
dadgp,95,0.332602322101593,0.32048317790031433,0.3469144403934479,0.0002389102737652138,-0.0012669117422774434,0.00102793809492141,3.5757908821105957,3.5844860076904297,3.612502336502075,3.530383825302124
dadgp,96,0.3324480354785919,0.3201700747013092,0.3473818898200989,0.0004111423622816801,0.001548118656501174,-0.001959263812750578,3.6156458854675293,3.6275806427001953,3.6654579639434814,3.553898572921753
dadgp,97,0.3322373628616333,0.3199475407600403,0.3478150963783264,0.00046724319690838456,-0.00047462841030210257,7.4307486102043185e-06,3.565343141555786,3.5752670764923096,3.6101067066192627,3.510655164718628
dadgp,98,0.3321021795272827,0.31973275542259216,0.3481650948524475,-0.00034532815334387124,7.798427395755425e-05,0.00026724638883024454,3.5528564453125,3.5537421703338623,3.6083037853240967,3.496523380279541
dadgp,99,0.3319531977176666,0.319575697183609,0.34847116470336914,0.00018107928917743266,-0.0003008354688063264,0.00011975618690485135,3.5256309509277344,3.5282528400421143,3.5711090564727783,3.4775307178497314
dadgp,100,0.33179280161857605,0.31945791840553284,0.3487492799758911,0.0001671782083576545,-0.00019067180983256549,2.3523909476352856e-05,3.5202136039733887,3.5236549377441406,3.5588176250457764,3.4781672954559326
dadgp,101,0.331580251455307,0.3192680776119232,0.3491516709327698,0.00036056977114640176,0.0007485794485546649,-0.001109133125282824,3.4970197677612305,3.5009987354278564,3.5351712703704834,3.4548885822296143
dadgp,102,0.3313450217247009,0.31915852427482605,0.349496454000473,0.00028998046764172614,-0.0004969603614881635,0.0002069503825623542,3.4770636558532715,3.480863332748413,3.5161728858947754,3.434154510498047
dadgp,103,0.33117762207984924,0.31893983483314514,0.3498825132846832,-0.0003348696627654135,0.0009722651448100805,-0.0006373947253450751,3.4490864276885986,3.4556682109832764,3.4805760383605957,3.411015272140503
dadgp,104,0.33103054761886597,0.3187951445579529,0.35017427802085876,2.5931126401701476e-06,-0.00044543962576426566,0.0004427449603099376,3.4650814533233643,3.4714813232421875,3.5057435035705566,3.4180190563201904
dadgp,105,0.3309337794780731,0.3185863196849823,0.3504799008369446,-0.00025554143940098584,0.0006256355554796755,-0.00037009469815529883,3.4472856521606445,3.456146001815796,3.4896438121795654,3.3960671424865723
dadgp,106,0.3308640420436859,0.31835758686065674,0.35077834129333496,-0.0001268572232220322,0.00031828705687075853,-0.00019139645155519247,3.4219062328338623,3.426511764526367,3.4661691188812256,3.373037099838257
dadgp,107,0.3307681679725647,0.31824955344200134,0.35098230838775635,0.00024486726033501327,-0.0007919781492091715,0.0005471718031913042,3.406355381011963,3.407115936279297,3.451190710067749,3.3607590198516846
dadgp,108,0.33081018924713135,0.31810614466667175,0.3510836064815521,-0.0007726525072939694,0.00029708698275499046,0.00047561523388139904,3.3875105381011963,3.39017653465271,3.43473219871521,3.337622880935669
dadgp,109,0.3308284282684326,0.317966103553772,0.3512054979801178,0.00010860110342036933,9.761116962181404e-05,-0.00020626875630114228,3.3691701889038086,3.3723504543304443,3.4117355346679688,3.3234238624572754
dadgp,110,0.33085355162620544,0.3179435133934021,0.35120293498039246,6.544393272633897e-06,-0.0008496276568621397,0.0008429981535300612,3.361217498779297,3.361984968185425,3.4118974208831787,3.309770345687866
dadgp,111,0.33088478446006775,0.3179644048213959,0.351150780916214,-2.6580883059068583e-05,-0.0003388294717296958,0.00036543901660479605,3.340871810913086,3.342622756958008,3.3863160610198975,3.2936763763427734
dadgp,112,0.3309577405452728,0.3179130554199219,0.3511291742324829,-0.00029271331732161343,0.0005389309371821582,-0.0002463114506099373,3.3254637718200684,3.330522298812866,3.3578431606292725,3.2880256175994873
dadgp,113,0.33107849955558777,0.3178349733352661,0.3510865569114685,-0.000328471272950992,0.00022190302843227983,0.00010653307981556281,3.3145673274993896,3.3205108642578125,3.346884250640869,3.2763068675994873
dadgp,114,0.3312101364135742,0.3177390992641449,0.3510507345199585,-0.0001407572563039139,0.0001887306134449318,-4.800545866601169e-05,3.2858288288116455,3.292715549468994,3.3204541206359863,3.2443161010742188
dadgp,115,0.3313466012477875,0.31748586893081665,0.3511675298213959,-0.0001868782564997673,0.0013152831234037876,-0.0011284046340733767,3.275322914123535,3.282789707183838,3.3064162731170654,3.236762762069702
dadgp,116,0.3314366340637207,0.3172634541988373,0.351299911737442,0.00018988241208717227,-3.179368286509998e-05,-0.00015810383774805814,3.2623462677001953,3.2631309032440186,3.302905321121216,3.2210023403167725
dadgp,117,0.3315291106700897,0.3170783221721649,0.35139262676239014,-5.3988685976946726e-05,-0.00013014212890993804,0.00018414511578157544,3.2434329986572266,3.2459588050842285,3.2809646129608154,3.2033753395080566
dadgp,118,0.3315986692905426,0.3168933093547821,0.3515080213546753,6.828209734521806e-05,0.00014670274686068296,-0.00021498440764844418,3.2294344902038574,3.234452962875366,3.2638745307922363,3.189976453781128
dadgp,119,0.3317057490348816,0.3167482018470764,0.3515460193157196,-0.00023271386453416198,-0.00019812588288914412,0.0004308099451009184,3.2160627841949463,3.22007155418396,3.253796100616455,3.1743197441101074
dadgp,120,0.33185601234436035,0.316742867231369,0.35140112042427063,-0.0002277452003909275,-0.0010118543868884444,0.001239623292349279,3.211444139480591,3.2135567665100098,3.2474982738494873,3.173276901245117
dadgp,121,0.3320906162261963,0.31676560640335083,0.35114380717277527,-0.0005281681660562754,-0.0002720327756833285,0.0008002000977285206,3.1903481483459473,3.1935603618621826,3.2261300086975098,3.151353597640991
dadgp,122,0.3323322832584381,0.3167157769203186,0.3509518802165985,-0.00019843799236696213,0.0005275406292639673,-0.00032911659218370914,3.1764132976531982,3.1786575317382812,3.2151756286621094,3.135406255722046
dadgp,123,0.3325482904911041,0.31671053171157837,0.3507411777973175,3.439939973759465e-05,-0.0003060137096326798,0.00027161568868905306,3.1574912071228027,3.1623878479003906,3.187716007232666,3.1223697662353516
dadgp,124,0.3327840268611908,0.31679606437683105,0.3504199683666229,-0.00017250998644158244,-0.0007188689196482301,0.0008913962519727647,3.157374382019043,3.1634926795959473,3.2000985145568848,3.1085317134857178
dadgp,125,0.333026647567749,0.3169286251068115,0.35004469752311707,-0.00013263839355204254,-0.00044311356032267213,0.0005758156767114997,3.1267261505126953,3.1321592330932617,3.1648004055023193,3.0832183361053467
dadgp,126,0.33332064747810364,0.3171852231025696,0.3494940996170044,-0.00033383051049895585,-0.001092639286071062,0.0014264695346355438,3.119697093963623,3.1265645027160645,3.1562793254852295,3.076247215270996
dadgp,127,0.33361080288887024,0.31742775440216064,0.3489614725112915,-0.0001260985154658556,-9.693956235423684e-05,0.00022310817439574748,3.0899946689605713,3.0964772701263428,3.1243112087249756,3.0491950511932373
dadgp,128,0.3338068127632141,0.31790003180503845,0.34829315543174744,0.00047510614967904985,-0.001888250932097435,0.0014131091302260756,3.0992870330810547,3.107069730758667,3.1368865966796875,3.0539042949676514
dadgp,129,0.33401060104370117,0.3182753026485443,0.3477141261100769,-0.0001698659616522491,0.00037043969496153295,-0.00020066321303602308,3.0732474327087402,3.0805277824401855,3.1144630908966064,3.0247514247894287
dadgp,130,0.33423110842704773,0.31855207681655884,0.34721681475639343,-0.00022379531583283097,0.00044700628495775163,-0.00022321069263853133,3.0726051330566406,3.076474905014038,3.1258742809295654,3.015465497970581
dadgp,131,0.3343976140022278,0.31880345940589905,0.34679895639419556,0.00017239655426237732,9.880114703264553e-06,-0.00018224732775706798,3.0507559776306152,3.0557706356048584,3.0957279205322266,3.00076961517334
dadgp,132,0.3346135914325714,0.31883329153060913,0.34655314683914185,-0.0004370100796222687,0.0014341066125780344,-0.0009970776736736298,3.086958885192871,3.079411745071411,3.175509452819824,3.005955219268799
dadgp,133,0.33483198285102844,0.31889355182647705,0.3462744951248169,-0.00010696900426410139,-0.0002639873418956995,0.0003709556767717004,3.040271282196045,3.036709785461426,3.1051013469696045,2.9790029525756836
dadgp,134,0.335051029920578,0.3190922737121582,0.3458566963672638,-4.760062074637972e-05,-0.0010888711549341679,0.0011364412494003773,3.011082649230957,3.0114777088165283,3.058884382247925,2.9628853797912598
dadgp,135,0.3352126181125641,0.3191087245941162,0.3456787168979645,0.00011424877448007464,0.0012303834082558751,-0.0013445056974887848,3.020989418029785,3.0226147174835205,3.066175937652588,2.974177360534668
dadgp,136,0.33538079261779785,0.31898263096809387,0.34563663601875305,-0.00017876173660624772,0.0010284321615472436,-0.0008495848160237074,3.0510506629943848,3.056816577911377,3.1206247806549072,2.9757094383239746
dadgp,137,0.33553022146224976,0.31890952587127686,0.345560222864151,3.0672945285914466e-05,-0.00029908487340435386,0.0002684555947780609,3.0005745887756348,3.0076377391815186,3.0585432052612305,2.9355428218841553
dadgp,138,0.33566275238990784,0.31890225410461426,0.3454350233078003,3.956252839998342e-05,-0.00043074466520920396,0.0003911443054676056,2.980311632156372,2.9835095405578613,3.04124116897583,2.916184186935425
dadgp,139,0.3357701003551483,0.31879544258117676,0.34543442726135254,1.8265847756993026e-05,0.000742313452064991,-0.000760617374908179,2.9594037532806396,2.9602813720703125,3.0120441913604736,2.9058854579925537
